,text,label
4570,The US military attacked rebel targets in Mosul with air and ground fire yesterday after an upsurge in violence in the northern Iraqi city.,1
4571,"In the wake of escalating deadly violence in the Gaza Strip, the UN Security Council met Monday at an open debate to hear many speakers urge an end to conflict there.",1
4572,"AP - Dell Inc. says it opened a new support center this week in Xiamen, China, for business customers who buy servers and storage equipment.",4
4573,"MacCentral - At a special music event featuring Bono and The Edge from rock group U2 held on Tuesday, Apple took the wraps off the iPod Photo, a color iPod available in 40GB or 60GB storage capacities. The company also introduced the iPod U2, a special edition of Apple's 20GB player clad in black, equipped with a red Click Wheel and featuring engraved U2 band member signatures. The iPod Photo is available immediately, and Apple expects the iPod U2 to ship in mid-November.",4
4574,"Big Blue is the latest to embrace iSCSI, a protocol increasingly being used to build low-cost storage area networks.",4
4575,"They served up a giant Bank of America sheet cake, festooned the bank branch with balloons, and dispatched smiling greeters to welcome customers in upstate New York yesterday, as the first FleetBoston Financial Corp. branches formally switched to Bank of America.",3
4576,Indias indigenously built Agni II missile was successfully test-fired again from the Defence Research and Development Organisation (DRDO)s missile testing range at the Wheelers Island in the Bay of Bengal off the Orissa coast on Sunday afternoon.,1
4577,"UNITED NATIONS: The United States on Tuesday vetoed the draft of an Arab-backed resolution at the UN Security Council, which would have called on Israel to end its military operation in the Gaza Strip.",1
4578,The Gunners boss has been hit with a charge of improper conduct following his controversial comments after their 2-0 Premiership defeat at Manchester United last month.,2
4579,"Boeing's huge Delta 4-Heavy rocket, set for lift-off on Saturday, may play a role in life after the space shuttle.",4
4580,The auction site eBay canceled bids for half of a 10-year-old grilled cheese sandwich whose owner claims it bears the image of the Virgin Mary.,4
4581,"Company Chairman Bill Gates says ""this malware thing is so bad"" the software giant plans to offer its own tools.",4
4582,MINNEAPOLIS (Ticker) -- The Minnesota Twins don #39;t have to pack their bags for the playoffs just yet. Corey Koskie homered and drove in three runs to help Minnesota rally for a 4-3 triumph over the Cleveland Indians .,2
4583,A lawsuit filed by New York State Attorney General Eliot Spitzer against GlaxoSmithKline over charges that the pharmaceutical company withheld information about the safety and effectiveness of Paxil has been settled.,3
4584,"For Simon, a sidewalk mime from Trinidad who does his statue act in various Midtown locations, the difficulty isn't standing for ten hours at a time. It's getting off the stage.",1
4585,The tea leaves on Oracle's takeover plans for PeopleSoft have never been harder to read than they are right now.,4
4586,"NEW YORK - Stocks moved modestly higher Friday as a dip in oil prices and a satisfactory report on durable goods orders cheered investors at the end of a losing week.    In midafternoon trading, the Dow Jones industrial average was up 39.75, or 0.4 percent, at 10,078.65...",1
4587,Albert Pujols and Scott Rolen hit back-to-back home runs in the eighth inning to lead the St Louis Cardinals to a 6-4 win over the Houston Astros in Game Two of the NL Championship Series at Busch Stadium on Thursday.,2
4588,"Microsoft is introducing a new line of keyboards and mice, including some with fingerprint readers that lets users scan a finger instead of having to enter a log-in name and password when accessing online services or logging on to the PC.",4
4589,"Lance Armstrong is unsure whether he will ride in next summer's Tour de France, saying he'd like to compete in other races. Armstrong, who won a record sixth straight Tour de France this year, said in yesterday's edition of L'Equipe that it is  quot;time to move on to other things. quot; He had been somewhat evasive about whether he would return ...",2
4590,Pakistan #39;s Shoaib Malik took three wickets to help restrict Asian Champions Sri Lanka to 232 for nine in the third match of a three-nation one-day tournament on Wednesday.,2
4591,"The Securities and Exchange Commission is looking at brokerage firms suspected of failing to get customers the best stock prices, people briefed on the inquiry said.",3
4592,Federal regulators plan next week to begin considering rules that would end the official ban on cellphone use in commercial flights.,4
4593,"December 15, 2004 -- Pedro Martinez confirmed Tuesday during an interview in his home in the Dominican Republic that he has agreed to join the New York Mets.",2
4594,Australia #39;s prime minister said it #39;s likely that a body found in the Iraqi city of Fallujah is that of aid worker Margaret Hassan.,1
4595,AP - Swedish Space Corp. workers on Thursday carried out final preparations on a rocket carrying weightlessness experiments that is due to be launched next week.,4
4596,"LONDON : Marks and Spencer has been overtaken as Britain #39;s biggest clothing retailer by supermarket giant Asda, which is owned by the world #39;s largest retail store Wal-Mart, industry figures showed.",3
4597,"The regular season that cost Art Howe and Jim Duquette their titles ended nearly two weeks ago, but jobs are still being lost. Having just started their search for a new ",2
4598,"HOUSTON - Continental Airlines said Tuesday that rising oil costs and \$280 million in federal transportation, security and airport fees charged on passenger tickets drove the carrier to post a loss in the third quarter.",3
4599,"After nearly five years of development work, Ford Motor Co. will dismantle an Oracle-based procurement application and shift back to earlier technology, a company spokesman confirmed Thursday. ",4
4600," DETROIT (Reuters) - DaimlerChrysler AG's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DCX.N target=/stocks/quickinfo/fullquote""&gt;DCX.N&lt;/A&gt; &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DCXGn.DE target=/stocks/quickinfo/fullquote""&gt;DCXGn.DE&lt;/A&gt;  Chrysler division on Wednesday said it will start building its  hot-selling 300C sedan at a plant operated by Magna Steyr in  Graz, Austria, early next year.",3
4601,"BRIELLE, N.J. - An 8-year-old girl who suffers from a rare digestive disorder and cannot eat wheat has had her first Holy Communion declared invalid because the wafer contained no wheat, violating Roman Catholic doctrine...",1
4602,"AT amp;T Wireless (NYSE: AWE) recently debuted its mMode Music Store. Developed together with Loudeye (Nasdaq: LOUD) and Microsoft (Nasdaq: MSFT), the store allows subscribers to browse ",4
4603,Nov. 18--Lockheed Martin has introduced evidence in a civil lawsuit that allegedly demonstrates Boeing Chief Executive Harry Stonecipher knew former Air Force acquisitions officer Darleen Druyun gave Boeing ,3
4604,"I left work on September 10th at 9:00 PM. An hour before, my coworker was getting nervous. She was leaving on a trip to Italy on the 12th and wanted to meet me at 8:30 AM on the 11th to go over what projects of hers I needed to steer in her absence. I rolled my eyes and complained that no one schedules meetings at 8:30 in the morning, and convinced her to postpone the meeting to 10:00 AM. ",4
4605,"India's IT research and outsourcing  industry is facing a skills shortage, a leading industry expert has warned.",4
4606,"NEW YORK For the first time, oil has settled the day priced at more than 50 dollars a barrel. In New York, crude for November delivery rose 48 cents and closed at a record 50 dollars, 12 cents a barrel.",3
4607," CHICAGO (Reuters) - Acuity Brands Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AYI.N target=/stocks/quickinfo/fullquote""&gt;AYI.N&lt;/A&gt;, a maker of  lighting products and specialty chemicals, on Tuesday said  quarterly profit rose 87 percent due to improved sales, lower  operating expenses and a lower tax rate.",3
4608,"DUBAI : At least eight workers were killed when a wall on a vast construction site at Dubai airport in the United Arab Emirates (UAE) collapsed, Al-Arabiya television reported.",1
4609,"Hey, Lance Armstrong, the company that owes you \$5 million US for winning your sixth Tour de France doesn #39;t want to pay because of doping allegations.",2
4610," VIENNA (Reuters) - Iran's policymakers may decide to extend  its partial freeze on uranium enrichment, a process that can  make fuel for nuclear power plants or weapons, a senior Iranian  official said on Friday.",1
4611,11.12.04 - By Umar ben-Ivan Lee: The boxing economy is a trickle-down economy in its basic nature. Wealth trickles down from the heavyweight division to the lower weights; because the majority of casual fans ,2
4612," NEW YORK (Reuters) - Lockheed Martin Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LMT.N target=/stocks/quickinfo/fullquote""&gt;LMT.N&lt;/A&gt;, the No.  1 U.S. defense contractor, posted a 41 percent rise in  quarterly profit on Tuesday, beating Wall Street forecasts, on  strong demand for its combat aircraft and information  technology services.",3
4613,New Zealand beat Bangladesh by thre wickets in Dhaka despite figures of 5-31 by Aftab Ahmed.,1
4614,"AP - Pale Male the city hawk was evicted from his nest, and the flap has already begun.",4
4615,"AP - Barry Bonds hit a three-run shot for his 694th homer, but Chipper Jones' two-run drive helped the Atlanta Braves beat the San Francisco Giants 5-3 Friday night for their fifth straight victory.",2
4616," GAZA (Reuters) - The Palestinian Islamic militant faction  Hamas will boycott a Jan. 9 presidential election for a  successor to Yasser Arafat, a senior Hamas leader said on  Wednesday.",1
4617,"A senior leader of the Islamic Resistance Movement (Hamas) in the West Bank was released after two years of detention in an Israeli jail, Palestinian witnesses said Thursday.",1
4618,"MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",1
4619,"You can learn a lot from a microbe. Right now, a tiny critter from the Dead Sea is teaching scientists new things about biotechnology, cancer, possible life on other worlds. And that's just for starters.",4
4620,"ATHENS, Greece -- Capping its sports-hosting triumph, Greece ended the XXVIII Olympiad with a festive splash of ethnic folklore, music and dancing.",2
4621," SAN FRANCISCO (Reuters) - Book retailer Borders Group Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BGP.N target=/stocks/quickinfo/fullquote""&gt;BGP.N&lt;/A&gt; on Tuesday posted a quarterly loss versus a year-ago  profit due to sluggish store traffic and a slowdown in sales of  bestsellers.",3
4622,"Study finds ginseng both promotes, limits blood vessel growth    HealthDayNews -- An international study is the first to explain how ginseng can both promote the growth of blood vessels and also limit blood vessel growth.    These dual effects can be important...",4
4623,"A survey released today indicates that federal chief information security officers at agencies with small budgets are struggling under the weight of regulatory paperwork, while counterparts at larger agencies have the time, money and manpower to work on strategic planning.",4
4624,"Wrigley today announced plans to buy those brands from Kraft Foods for one-point-four-eight (B) billion dollars. The sale includes the Life Savers, Creme Savers and Altoids brands, as well as several local ",3
4625," LONDON (Reuters) - Most of the big names advanced safely to  the inaugural group stage of the UEFA Cup after a frantic  night's action Thursday, though Parma, Real Zaragoza and  particularly Rangers, cut it fine.",2
4626,"Reuters - Two Chinese engineers working at a\hydro-electric project in Pakistan were kidnapped by tribesmen\on Saturday in a region where security forces have been hunting\militants linked to al Qaeda, officials said.",1
4627," RAMALLAH, West Bank (Reuters) - An official from the  Palestine Liberation Organization told Reuters on Wednesday  that Yasser Arafat had not lost consciousness, denying media  reports.",1
4628,"AFP - Myanmar's state media confirmed that the military regime's leader General Than Shwe would visit India, just days after the ousting of the nation's premier for alleged corruption.",1
4629,"Brazilian U.N. peacekeepers will remain in Haiti until presidential elections are held in that Caribbean nation sometime next year, President Luiz Inacio Lula da Silva said Monday.",1
4630,"LOS ANGELES Nov 25, 2004 - Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival services where trading of music and movies ",4
4631,"More than 100 people were injured, at least two critically, when a passenger train derailed in Australia #39;s north-east, Queensland Rail chief executive Bob Scheuber said.",1
4632,One of the ironies of Wednesdays flight of SpaceShipOne is that those who had the worst view of the flightand the drama that unfolded during the ascentwere the members of the media who came to report on the event.,4
4633,"Alan Webb, who was supposed to end America #39;s streak of mediocrity in middle-distance races, got outmaneuvered and outrun as he failed to make it out of the preliminary round in the 1,500 meters. ",2
4634,"Shillong, Nov 19 : The UK today welcomed the progress made by India and Pakistan to normalise bilateral relations and said it would support this endeavour  #39;only from outside #39;.",1
4635,"SEATTLE - Bronson Arroyo pitched seven shutout innings, and Manny Ramirez and Mark Bellhorn homered, leading the Boston Red Sox to an 9-0 victory over the Seattle Mariners on Saturday night.",2
4636," Cricket-Tendulkar gets go-ahead for Australia tests October 1, 2004 10:54:13 BANGALORE, India, Oct 1 (Reuters) - Sachin Tendulkar was named in India #39;s 14-player squad on Friday for the first two tests against Australia.",2
4637,"Reuters - The Nikkei average sank 2 percent on\Monday morning after a fall in the dollar rattled exporters,\while a strong earthquake that hit northern Japan at the\weekend lifted builders but dented firms whose operations it\affected.",1
4638,"AP - Senate Majority Leader Bill Frist, near the top of most lists of possible GOP presidential candidates in 2008, said Sunday he still sees himself as a physician and suggested that medical work rather than politics could be in his future.",1
4639,Description: Tens of thousands of Israeli settlers take to the streets of Jerusalem Sunday evening to protest Prime Minister Ariel Sharon #39;s plan to pull out of the Gaza Strip.,1
4640,"When Reggie Wong was growing up in Boston's Chinatown, ''We had one kind of soy sauce, quot; he says.",3
4641,NEW YORK (CNN/Money) - The federal government said Thursday it plans to loan a limited amount of crude oil from the nation #39;s strategic reserve in a bid to offset shortages caused by Hurricane Ivan.,3
4642,"Smaller, cheaper, more robust notebook fuel cells could be available in 2006. ",4
4643,"FT.com - Losses from its Zingo mobile phone cab-ordering service kept Manganese Bronze Holdings, maker of London taxis, in the red last year.",4
4644,Can genetically engineered bacteria prevent tooth decay? A small biotechnology company is about to take the first step toward answering that question.,3
4645,All right. Here are the things a starting pitcher would rather do than face the St. Louis Cardinals lineup: Go out in public wearing that wig Tom Sizemore used to portray Pete Rose in  quot;Hustle.,2
4646,"PHILADELPHIA -- The US Coast Guard has deployed thousands of feet of protective boom to contain a 30,000-gallon oil spill in the Delaware River between Philadelphia and southern New Jersey.",2
4647,"WEST PALM BEACH, United States : Annika Sorenstam captured her eighth title of the year here Sunday, beating Cristie Kerr in a playoff for the season-ending LPGA ADT Championship with a bogey on the first playoff hole.",2
4648,"EU approval of the Oracle-PeopleSoft deal would mirror events that have occurred in the United States, where the Justice Department had argued in favor of blocking of the bid but a court in San Francisco overturned the recommendation.",3
4649,"AMSTERDAM - Dutch Prime Minister Jan Peter Balkenende has led tributes to film director Theo van Gogh, who was assassinated in Amsterdam on Tuesday morning.",1
4650,Spyware has come under target of the Federal Trade Commission with a new complaint filed in federal court which is requesting that two Internet based advertising and software firms be closed.,4
4651,"MCI and Qwest Communications International, two of the country #39;s largest phone companies, reported large losses in the third quarter, driven by a continued decline in revenue and one-time write-offs.",3
4652,"In 14 locations around the Washington area, MobilTrak devices are sensing which radio stations drivers are listening to by picking up electronic signals emitted from car antennas. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",4
4653,"PC shipments have started to ease off, as expected, but the worldwide PC market remained fairly strong in the third quarter, according to research from IDC and Gartner released Monday.",3
4654,"AP - Miami Dolphins general manager Rick Spielman watches home games from the owner's box, which would be the best seat in the house if the team was better.",2
4655,AP - Outfielder Jose Guillen and the Anaheim Angels have reached a financial settlement to resolve the grievance filed after the team recently suspended him without pay for the rest of the season.,2
4656,"THE merger of high-profile information security companies Betrusted, TruSecure and Ubizen signals a strategic shift in the market place.",4
4657,"washingtonpost.com - ALBANY, N.Y. -- Eight eBay sellers were ordered to pay nearly  #36;90,000 in restitution and fines after admitting they bid up products online to inflate the prices.",4
4658,AP - California quarterback Aaron Rodgers will skip his senior season to enter the NFL draft.,2
4659,"Sandisk this week announced the addition of new, higher capacity memory cards for mobile phones. The miniSD and RS-MMC card formats will now be offered in capacities as large as 512MB starting in November.",4
4660,"The Giants outhit the Rockies, 16-5...Bonds is now one walk shy of the major league record of 198, which he set in 2002...San Francisco won the season series from Colorado, 11-8.",2
4661,"Standard Chartered Plc, a UK bank that makes two-thirds of its profit in Asia, will start talks to buy a 51 percent stake in PT Bank Permata, Indonesia #39;s seventh- largest lender, after being named the preferred bidder.",3
4662,"The one-time federal prosecutor, who in the 1980s went after crooked deal-makers at investment banks, is starting one of his own. Dubbed Giuliani Capital Advisors Llc, the Times Square ",3
4663,WASHINGTON (AP) -- The White House on Wednesday told 15 federal agencies to better share scientific data about the Earth among themselves and with other nations.    The administration's draft plan for the next 10 years requires the agencies to identify ways they can help create a global system for observing the planet...,4
4664,"Billed as the biggest urban fight since Vietnam, US forces in Iraq launched a major assault at nightfall.",1
4665,"Ad agencies were given federally financed slush funds in order to cut through red tape and speed up the awarding of grants, according to the former head of the federal sponsorship program.",3
4666,DANIEL VETTORI captured six wickets as New Zealand completed a hat-trick of victories over Bangladesh after clinching the opening Test by an innings and 99 runs in Dhaka today.,2
4667,"Canadian Press - NEW DELHI (AP) - Firefighters and police evacuated thousands of villagers and battled a huge fire Thursday in a government ammunition depot in the eastern Indian state of Orissa, police said.",1
4668,"NEW YORK - A drug overdose killed former baseball star Ken Caminiti, who tested positive for cocaine in the weeks before he died at age 41 and had admitted using steroids during his playing days, the city medical examiner ruled Monday.",2
4669,Holders Porto survived a fightback to overcome Chelsea 2-1 and kept a Champions League second round hope alive as Arsenal and Werder Bremen booked their places in thenext round on Tuesday.,2
4670,"Alex, Wendy, Dirk and Kyle Komarnitsky would like you to help them with their Christmas decorations. Or more precisely, the family in Lafayette, Colorado, want you to turn on and off the 17,000 Christmas lights ",4
4671," GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi.",1
4672,Houston-based Anadarko Petroleum Corp. has agreed to sell its Gulf of Mexico shelf properties in two deals that total \$1.312 billion. ,3
4673,"TWO Palestinian security service members and a civilian were killed in three Israeli missile strikes in the southern Gaza Strip, Palestinian security sources said today.",1
4674,"AP - The National Archives, home of the original copies of the Declaration of Independence and Constitution, has dusted off more than 1,000 other relics and put them on public display  #151; including a home movie starring a 1-year-old George W. Bush toddling across a lawn in rompers.",1
4675,"Reuters - The European Central Bank is expected\to keep interest rates steady at 2 percent on Thursday, with\markets looking for any hint that the central bank's worries\about growth have heightened.",3
4676,"At least 22 people in southern Bangladesh have been killed in a head-on collision between a bus and a lorry, police say.",1
4677,Pharmaceutical company Biovail Corp. on Thursday said company founder Eugene Melnyk will give up the chief executive title and remain chairman.,3
4678,"TORONTO (CP) - Air Canada #39;s new regional jets, including 50-seat Bombardier planes that start arriving next month, will put the company in better shape to compete than its rivals, CEO Robert Milton boasted Monday.",3
4679,"He said he kept two sets of books, stole from clients for two decades, and hid his activities from regulators. But Bradford C. Bleidt's purported multimillion-dollar scam would never have gotten off the ground if clients of Allocation Plus Asset Management Co. had followed two basic investment rules.",3
4680,An apparent terrorist bombing in southwestern Pakistan has killed at least nine people and injured a dozen others. Police say a bomb attached to an abandoned bicycled explode at a crowded ,1
4681,Australian mobile telephone users may be able to buy and woo virtual dates this year after the release of a Virtual Girlfriend game for 3G mobile telephones.,4
4682,Two men have been banned from events at The Palace for what the Detroit Pistons say is their involvement in last month #39;s NBA brawl.,2
4683,"PASADENA, CALIF. - Helicopter stunt pilots from Hollywood will attempt a tricky mid-air capture Wednesday, as they try to snag the returning Genesis spacecraft and its collection of solar dust.",4
4684,"The Internet is only in its early adolescence with a raft of improvements on the horizon, and the venture capitalists who helped fund the early boom are ",4
4685,"At least one man was killed in a protest in China #39;s southwestern province of Sichuan, a resident said, in the second violent demonstration to hit rural China in the past week.",1
4686,"ALAN SHEARER last night stepped into the ward of words between Craig Bellamy and Newcastle over Wayne Rooney by saying,  quot;Let #39;s go out and sign him.",2
4687,"washingtonpost.com - The Internet may have forever changed the music business, but online downloads will keep playing second fiddle to compact discs for at least the next five years.",4
4688,"You can feel the confidence level, not just with Team Canada but with all of Canada. There #39;s every expectation, from one end of the bench to the other, that Martin Brodeur is going to hold the fort.",2
4689,"AP - Armed assailants attacked a convoy of Turkish trucks delivering supplies to U.S. forces in Iraq and took two Turkish drivers hostage, their company said Monday.",1
4690,"SPORTS NETWORK - Chicago Bears Pro Bowl linebacker Brian Urlacher is sidelined 4-6 weeks because of a lower left leg injury. Urlacher, 26, hurt the leg during Sunday #39;s 19-17 overtime win at Tennessee and underwent ",2
4691,"Sunday was one of those days, where you get to see one batting collapse in the morning and then, are treated to a special double in the afternoon.",2
4692,AFP - South Korea's Samsung Electronics said it has developed the world's highest-capacity SRAM (static random access memory) chip for high-performance networking systems.,4
4693,"Austria #39;s Stefan Koubek toppled French Open champion Gaston Gaudio of Argentina 6-1, 1-6, 6-3 on Thursday to reach the quarterfinals of the Swiss Indoors.",2
4694,"AP - Attorney General John Ashcroft did not violate anti-lobbying laws when he gave a series of speeches last year promoting the anti-terror Patriot Act, Justice Department internal investigators have concluded.",1
4695,"AP - Restricting access to scientific information about dangerous germs is more likely to hamper legitimate researchers than to prevent terrorists from using the data for attacks, a leading scientist warned.",1
4696,"MCLEAN, Va. - Top-ranked Southern California won its season opener Saturday night, but lost a first-place vote in the USA Today/ESPN coaches poll released Sunday.",2
4697,"Santa Clara, California start-up Orion Multisystems is trying to take the benefits of supercomputers and put them into a workstation for power users.",4
4698," NEW YORK (Reuters) - Stock prices are near the highest  level ever, but instead of triggering giddy euphoria, the rise  is inspiring doubt and concern that stock values might be too  high.",3
4699,"ELGIN VALLEY, South Africa -- When South Africa held its first fully democratic elections in 1994, Patrick Kraukamp, a day laborer, was just starting a job as a forklift driver at the Paul Cluver wine estate in this lush mountain valley.",3
4700,Foreign drug stocks were in the spotlight Thursday with Food and Drug Administration news pulling the sector down. AstraZeneca PLC took a drubbing on the eve of its FDA advisory panel meeting for its orally ,3
4701,"PEACHTREE CITY, Ga. - The stock of World Airways Inc., which flies charter aircraft, took off Wednesday after the company raised its profit forecast citing strong revenue from an Air Force contract and additional commercial bookings.",3
4702,"Syria and the Palestine Liberation Organisation opened a new chapter in their often turbulent ties today, saying they wanted to coordinate their efforts to make peace with Israel.",1
4703,A chronology of highlights and lowlights from Pedro Martinez's seven years (1998-2004) as a Red Sox pitcher:,2
4704,Nova Chemicals Corp. said Monday that it is selling its stake in an Alberta ethane pipeline to Canada #39;s Fort Chicago Energy Partners LP for cash proceeds of about \$78 million.,3
4705,Lycos Europe attempted to get back at the leading spammers of the world through an initiative called MakeLoveNotSpam. The move was applauded by the ordinary user of the web considering more than a lakh ,4
4706,"DETROIT - Dow Chemical Co. #39;s third-quarter earnings soared 86 percent to beat Wall Street forecasts, thanks largely to improved margins.",3
4707,"A 700 million (484 million) stake in Air France-KLM was put up for sale by the French Government yesterday, as part of an effort to more than halve its holding in the carrier to below 20 per cent.",3
4708,You think the rush to exchange presents Dec. 26 will be furious? It might not compare with the mad dash of folks looking to reassess their 2004 viewpoints of one Tiger Woods.,2
4709,"Madras - Australian leg-spinner Shane Warne may have shown only flashes of his genius in India, but he still has plenty of reasons to smile after smashing the Test cricket bowling record in Madras on Friday.",2
4710,"Nashville, Tenn. (WVLT/AP) - It looks like Mother Nature isn #39;t much of a sports fan. The Tennessee Titans and the Miami Dolphins will play 24 hours early, courtesy of Hurricane Ivan.",2
4711,"Williams Cos. Inc. has scrapped efforts to sell its power business as the depressed wholesale market has damaged prospects for selling the unit, the natural gas company said on Thursday.",3
4712,1500CET--The Prime Minister Lawrence Gonzi #39;s participation in the EU Summit entered its second day which was dominated by the Iraq issue as the ,1
4713,"Curt Schilling even wonders himself: What can he do for an encore? After he underwent a radical medical procedure by team physician Bill Morgan, Schilling went out and threw seven sizzling innings in the Sox' 4-2 victory over the Yankees in Game 6 of the American League Championship Series, a performance that has reached mythical status.",2
4714,"Oil giant Yukos has its tax bill for 2001 upped by Russia's tax ministry, a move that may push it closer to bankruptcy.",1
4715,"Seldom has the gulf between diplomatic talk and effective action been as stark as it was this week at the United Nations. Yesterday President Bush, speaking before the ",1
4716,BRIAN KERR finished the international year on a high with this friendly win at Lansdowne Road. Republic of Ireland boss Kerr has taken his side to the top of Group Four in World Cup qualifying ,2
4717,"OK, maybe after today #39;s announcement, and Justin King #39;s 400 million revival plan for the struggling supermarket chain, it is hard to vindicate the decisions of his predecessor.",3
4718,"Not only is the U.S. government keeping too many secrets, it's spending too much money to do it. That's the conclusion of a government watchdog group, which estimates more than \$6.5 billion was spent last year keeping data under wraps. By Noah Shachtman.",4
4719," BAGHDAD (Reuters) - A militant Iraqi group said it had  killed 12 Nepali hostages and showed pictures of one being  beheaded and others being shot dead, the worst mass killing of  captives since a wave of kidnappings erupted in April.",1
4720,"AP - Aubrey Huff hit his 29th homer and Mark Hendrickson pitched seven solid innings, leading the Tampa Bay Devil Rays past the Toronto Blue Jays 4-2 Friday night.",2
4721,"Azeri, the queen of thoroughbred racing for the past three years, could exit the game royally flush or as a royal bust in the Breeders #39; Cup World Thoroughbred Championships here Saturday.",2
4722,Scientists have decoded the complete sequence of all DNA in the bacterium responsible for potentially deadly Legionnaires' disease.,4
4723,By Danna Harman  Staff writer of The Christian Science Monitor. First a Chilean court stripped immunity from leaders of the country #39;s 17-year  quot;dirty war quot; last month.,1
4724,"Reuters - Record oil prices are creating\headwinds for the U.S. economy but do not place its recovery at\risk, Dallas Federal Reserve Bank President Robert McTeer said\on Monday.",3
4725,"PALM DESERT, Calif. -- While playing partners Annika Sorenstam and Michelle Wie grabbed most of the attention, Grace Park made history Thursday at the Samsung World Championship.",2
4726,"30-year fixed home loans remain appealing, but variable rates have been on the move up. By Sandra Block. If you #39;re hoping an adjustable-rate mortgage will help you afford your dream house, you may want to rethink those granite countertops.",3
4727,AP - Olympic time-trial cycling champion Tyler Hamilton of the United States has apparently failed tests designed to detect a form of performance-enhancing blood transfusions.,2
4728,"During a recent six-week period, I conducted a small spyware experiment on my Windows computer. I kept track of days I opened Microsoft Internet Explorer.",4
4729,AP - Supporters of a major rewrite of corporate tax law are optimistic they will be able to complete congressional action this week on legislation needed to end a bitter trade fight with Europe and shower  #36;130 billion in new tax breaks on businesses.,1
4730,InformationWeek takes a behind-the-scenes look at patch-management software maker Shavlik Technologies the day Microsoft unleashes a flood of security patches.,4
4731,"Gizmondo Europe, the UK-based subsidiary of Jacksonville, Florida firm Tiger Telematics announced yesterday that a one year distribution agreement has been signed with United Electronics to distribute the Gizmondo GPS-based handheld gaming console ",4
4732,"(November 26, 2004) - That familiar jingling at store entrances this time of year might not sound as welcoming as a Christmas carol, but the bell ringing next to those red kettles is music to the Salvation Army and the clients it serves.",3
4733,"COLUMBUS, Ohio -- The most intense action last night occurred in the corridor between the locker rooms when a fight erupted between the teams after the Cleveland Cavaliers defeated the Celtics, 95-88, in an exhibition game at Value City Arena.",2
4734,Arjan De Zeeuw played a captains role to the full as the Portsmouth players superbly shrugged off a week of internal turmoil. The Dutch defender grabbed the winner in a 1-0 triumph against Bolton at the ,2
4735,"U.S. presidential hopefuls are the target of endless satirical barbs on the web as a host of cybercynics offer comic relief from election politics. Opponents Bush and Kerry appear in fake news reports, multimedia presentations and artwork.",4
4736,"MEMPHIS, Tennessee (Ticker) -- After losing their first four games, the Memphis Grizzlies powered their way to a second consecutive win.",2
4737,Bolton #39;s El-Hadji Diouf has been charged by the Football Association for spitting at Portsmouth #39;s Arjan de Zeeuw in Saturday #39;s 1-0 win for Pompey.,2
4738,"NORTHERN Ireland could return to self-government next spring, the Rev Ian Paisley #39;s Democratic Unionist Party said last night.",1
4739,"St. Petersburg, FL (Sports Network) - The threat of Hurricane Jeanne has forced the cancellation of Sunday #39;s game between the Tampa Bay Devil Rays and the Toronto Blue Jays at Tropicana Field.",2
4740,"----------------------------------------------- GLENDALE, Arizona (Ticker) - Mike Johnson missed most of last season after undergoing shoulder surgery, but that didn #39;t stop the Phoenix Coyotes from giving him the veteran right wing a three-year contract ...",2
4741,The race to find distant new Earths heated up considerably yesterday with the detection of two of the smallest planets ever detected outside the Solar System.,4
4742,The Associated Press By Ted Bridis,4
4743,"Ziff Davis - Security sources announce four mostly unrelated enterprise vulnerabilities in Cisco Unity, Cisco Guard, Veritas' Backup Exec, and Samba, the Windows file-sharing utility for Linux.",4
4744,Sony Corp. announced Tuesday a new 20 gigabyte digital music player with MP3 support that will be available in Great Britain and Japan before Christmas and elsewhere in Europe in early 2005.,4
4745,"The Russian government has issued a new threat to strip Yukos oil of its production licenses, the Moscow Times reported Monday. Natural Resources Minister Yury Trutnev said ",3
