,text,label
4713, Darnell Earley is an American politician and the current city manager of Saginaw Michigan and emergency financial manager of Flint Michigan. He served as interim mayor of Flint Michigan after the recall of Woodrow Stanley. He is also an ordained Baptist deacon.,5
4714, Gol Ezqand (Persian: گل ازقند‎ also Romanized as Gol Azqand) is a village in Darzab Rural District in the Central District of Mashhad County Razavi Khorasan Province Iran. At the 2006 census its population was 115 in 22 families.,9
4715, Antipop is the sixth studio album by the American rock band Primus released on October 19 1999 before their hiatus in 2000-2003. It is also the last album with drummer Bryan Mantia.,12
4716, Salvia polystachya is a herbaceous perennial native to central Mexico and south into Guatemala and Panama typically growing at elevations from 5000-10000 feet in mild climates where there is some summer rain. It is rarely seen in horticulture.Salvia polystachya grows up to 3-9 feet in one season preferring the shelter of other plants because the stems become very brittle.,11
4717, Love Is the Only Answer (Chinese: 人約離婚後) is a 2011 Hong Kong comedy film directed by Patrick Kong.,13
4718, Eskug (Persian: اسكوگ‎ also Romanized as Eskūg Eskūk Askook and Iskaug) is a village in Naharjan Rural District Mud District Sarbisheh County South Khorasan Province Iran. At the 2006 census its population was 13 in 5 families.,9
4719, Union Church Presbyterian Church is a historic church on MS 550 in Union Church Mississippi.It was built in 1852 and added to the National Register in 1979.,7
4720, Meet Joe Black is a 1998 American fantasy romance film produced by Universal Studios directed by Martin Brest and starring Brad Pitt Anthony Hopkins and Claire Forlani loosely based on the 1934 film Death Takes a Holiday. It was the second pairing of Hopkins and Pitt after their 1994 film Legends of the Fall.,13
4721, Brotomys is an extinct genus of rodent in the Echimyidae family. It contains the following species: Haitian Edible Rat (Brotomys contractus) Hispaniolan Edible Rat (Brotomys voratus)↑,10
4722, Sorbus anglica the English whitebeam is a species of whitebeam tree in the Rosaceae family. It is uncommonly found in Ireland and the United Kingdom with an entire British population estimated at about 600. individuals.,11
4723, Sivert Høyem (born 22 January 1976) is a Norwegian singer best known as the vocalist of the rock band Madrugada. After the band broke up following the death of Robert Burås in 2007 he has enjoyed success as a solo artist and is also a member of The Volunteers with whom he released the album Exiles in 2006.,3
4724, For the genus of beetles see Xylorhiza (beetles)Xylorhiza is a genus of flowering plants in the daisy family which are known as woodyasters. These are daisylike wildflowers usually having blue to purple or white ray flowers with yellow centers of disc florets.,11
4725, Noack's roundleaf bat (Hipposideros ruber) is a species of bat in the family Hipposideridae. It is found in Angola Benin Burkina Faso Burundi Cameroon Central African Republic Chad Republic of the Congo Democratic Republic of the Congo Ivory Coast Equatorial Guinea Ethiopia Gabon Gambia Ghana Guinea Guinea-Bissau Kenya Liberia Malawi Mali Mozambique Niger Nigeria Rwanda São Tomé and Príncipe Senegal Sierra Leone Sudan Tanzania Togo Uganda and Zambia.,10
4726, St. Stephen's Episcopal Church is a historic Episcopal church located at Earleville Cecil County Maryland. The church has a single-story rectangular stuccoed brick main block three bays by three resting on a partially excavated fieldstone foundation and covered by a steeply pitched slate roof. The church features a 4-story bell tower with broach spire and patterned slate roof.,7
4727, Helpis is a genus of the spider family Salticidae (jumping spiders).,10
4728, Phaeomorpha is a genus of moths of the Noctuidae family.,10
4729, Hezar Jarib (Persian: هزارجريب‎ also Romanized as Hezār Jarīb Hazārjarīb Hazār Jerīb and Hezār Jerīb) is a village in Yeylaq Rural District in the Central District of Buin va Miandasht County Isfahan Province Iran. At the 2006 census its population was 318 in 50 families.,9
4730, Mountain Line is a public transit system providing service to the community of Missoula Montana and the University of Montana. The legal name of Mountain Line is the Missoula Urban Transportation District which is governed by a board whose members are appointed by the City of Missoula and Missoula County.,1
4731, Neil Cooper (born 1 August 1973 Derby England) is best known as the current drummer with Therapy? a hard rock band from Northern Ireland and formerly of The Beyond a hard rock band from England.Cooper uses and is endorsed by Mapex drums. He also uses Paiste cymbals.,3
4732, Bloomsburg Historic District is a national historic district located at Bloomsburg Columbia County Pennsylvania USA. The district includes 668 contributing buildings 1 contributing site and 1 contributing object in the central business district and surrounding residential areas of Bloomsburg. Notable non-residential buildings include the Carver Hall at the Bloomsburg University of Pennsylvania (c. 1867) Courthouse town hall and St.,7
4733, Pardaram (Persian: پردارم‎ also Romanized as Pardāram) is a village in Baladeh Rural District Khorramabad District Tonekabon County Mazandaran Province Iran. At the 2006 census its population was 17 in 5 families.,9
4734, Timothy Lester (born 25 March 1964) was an English cricketer. He was a right-handed batsman. He was born in Hampstead.Lester made his cricketing debut in the Minor Counties Championship for Oxfordshire during the 1984 season and played regularly for the team for eleven seasons.Lester made a single first-class appearance for Minor Counties during the 1990 season. In the only innings in which he batted he scored 4 runs.Lester made 7 List A appearances for Oxfordshire between 1989 and 1993.,4
4735, Classical Mechanics (5th ed.) is a well-established textbook written by Thomas Walter Bannerman Kibble FRS (born 1932) and Frank Berkshire of the Imperial College Mathematics Department. The book provides a thorough coverage of the fundamental principles and techniques of classical mechanics an long-standing subject which is at the base of all of physics.,14
4736, Carnival Splendor is the sole ship of the Splendor class a smaller modified version of the Concordia-class cruise ship operated by Costa. She entered service on 2 July 2008. At 113323 GT she was the largest ship in Carnival Cruise Lines until Carnival Dream debuted in September 2009.,6
4737, Cilix hispanica is a moth in the Drepanidae family. It is found in Portugal Spain southern France Italy and North Africa.The wingspan is about 25 millimetres (0.98 in). There are two generations per year.The larvae feed on Prunus species.,10
4738, The Five-Storied Pagoda (Gojūnotō 五重塔) is a novella by writer Kōda Rohan. “It was originally written as a serialized piece of fiction in the intellectual newspaper Kokkai (Diet or Parliament) beginning in November 1891 and ending in March of the following year. As a consequence chapter divisions in this story […] do not necessarily coincide with the breaks in plot progression or narrative pauses.”(15). The pagoda in the story is based on a pagoda donated to Tokyo by Tennō-ji.,14
4739, Naughty Boys (浮気なぼくら Uwaki na bokura; Naughty boys) is the sixth album by Yellow Magic Orchestra recorded from October 1982 to March 1983 and released on May 24 1983. It contains the pop-oriented single Kimi ni Mune Kyun as well as a preview of You've Got to Help Yourself which was released in its full version on the companion album Naughty Boys Instrumental and again with vocals on Service.,12
4740, Hickey College is a small for-profit career college located in St. Louis Missouri. It originally was founded in 1933 by Dr. Margaret Hickey and now has campuses in Westport Plaza and on North Lindbergh Boulevard near Lambert-St. Louis International Airport. It has nearby housing for students but over half of students come from the St. Louis area.Hickey College awards diplomas associate degrees and bachelor's degrees.,2
4741, Labhrás Ó Murchú (born 14 August 1939) is the Director-General of Comhaltas Ceoltóirí Éireann and a member of Seanad Éireann for Fianna Fáil.Born in Cashel County Tipperary Ó Murchú was an unsuccessful candidate in the 1993 elections for the 20th Seanad standing on the Cultural and Educational Panel.,5
4742, The SBCF BB 1280 class were a class of 600 V DC 4 axle Bo'Bo' electric locomotives formerly Compagnie du chemin de fer de Paris à Orléans machines (originally PO E.1 to E.13) initially built for an underground section of line connecting the Gare d'Austerlitz to the Quai d'Orsay in inner Paris. The locomotives were converted for 1500 V DC use in the 1930s and renumbered PO E.281 to E.293. They were absorbed by the SNCF and operated as shunters until the late 1960s.,6
4743, Gridlinked is Neal Asher's first novel published by the Macmillan Publishers imprint Pan Books in 2001. It contains elements of the technological inventiveness of hard science-fiction with a more contemporary political plotline. The novel follows the exploits of Earth Central Security agent Ian Cormac as he attempts to discover who or what is behind the destruction of the Runcible on a remote colony.,14
4744, Luton Sixth Form College is a sixth form college situated in Luton Bedfordshire.,2
4745, Quentin Durward is a historical novel by Walter Scott first published in 1823. The story concerns a Scottish archer in the service of the French King Louis XI (1423–1483).,14
4746, Paul Kibugi Muite (born 18 Apr 1945) is a Kenyan lawyer and politician and a prominent figure in Kenya's struggle during the 1990s to remove the single party dictatorship established by the Kenya African National Union in 1982. He served as vice chairman of the Forum for the Restoration of Democracy - Kenya while it was under the tutelage of Oginga Odinga and is the founding chairman of the Safina party of Kenya.,5
4747, Peter A. Sinon is a Seychellois Cabinet Minister who has served as Minister for Investment Natural Resources and Industry since July 2010.He studied Development Economics at the University of East Anglia (BA 1990; MA 1994). He previously served as Seychelles High Commissioner to South Africa and Republic of Namibia and was an Executive Director at the African Development Bank.,5
4748, Freeview is the only free-to-air UK digital terrestrial television service. It is delivered by the company DTV Services Ltd a joint venture between the BBC ITV Channel 4 BSkyB and transmitter operator Arqiva. It was launched in 2002. The service provides consumer access via an aerial to the six DTT multiplexes covering the United Kingdom.,1
4749, Osvaldo Cacciatore (1924–2007) was an Argentine Air Force brigadier and former de facto Mayor of Buenos Aires during the National Reorganization Process military dictatorship.,5
4750, Gábor Gellért Kis (October 20 1946 – May 15 2013) was a Hungarian journalist college professor and politician member of the National Assembly (MP) for Monor (Pest County Constituency VII) between 1994 and 1998. He served as Chairman of the Committee on Human Rights Minorities and Religious Affairs.,5
4751, An April Shroud is a crime novel by Reginald Hill the fourth novel in the Dalziel and Pascoe series.The novel is mainly Dalziel's as Peter and Ellie Pascoe marry and go on honeymoon. Taking leave himself Dalziel stumbles across a case of embezzlement and murder which he solves with Pascoe's last minute assistance in the closing chapters.,14
4752, Kamal Sidhu (born February 24 1971) is an Indo-Canadian model VJ TV anchor and actor. Winner of Miss India–Canada in 1991 she has been having a sucessful carrier as presenter and show host.,3
4753, USS J. William Ditter (DD-751/DM-31) was a Robert H. Smith-class destroyer minelayer in the United States Navy. She was named for Congressman J. William Ditter. J. William Ditter was launched as DD-751 by Bethlehem Shipbuilding Corporation Staten Island New York 4 July 1944; sponsored by Mrs. J. William Ditter widow of Congressman Ditter; reclassified DM-31 19 July 1944; and commissioned at New York Navy Yard 28 October 1944 Commander R. R. Sampson in command.,6
4754, Chesterville Plantation Site is a historic archaeological site located near NASA Langley Research Center Hampton Virginia. The main house was built about 1771 and was a two-story brick house set on a high basement with a three-bay gable end front and stuccoed brick walls. The site includes the remains of the house the ruins of a building with a ballast stone foundation the foundation of a brick kiln a cemetery and scattered evidence of 17th century occupation.,7
4755, Phyllonorycter telinella is a moth of the Gracillariidae family. It is known from Spain.The larvae feed on Teline monspessulana. They probably mine the leaves of their host plant.,10
4756, The Agha Nour mosque (Persian: مسجد آقانور‎) is a mosque located in Isfahan Iran. It was founded during the Shah Abbas I era and completed during the Shah Safi era and as such the names of the both kings were mentioned in the inscription above the portal of the mosque. The mosque was built under the supervision of Noureddin Mohammad Esfahani who was one of the richest men in Isfahan. The Shabestan of this mosque is one of the most beautiful Shabestans in Isfahan.,7
4757, Pallikoodam is a high school in the Kalathilpady area of Kottayam in Kerala India. It was established as Corpus Christi High School in 1967 by educator and women's rights activist Mary Roy. The term Pallikkoodam means school in the Tamil and Malayalam languages.,2
4758, Kutak-e Bala Shomareh-ye Yek (Persian: كوتك بالاشماره 1‎ also Romanized as Kūtak-e Bālā Shomāreh-ye Yek; also known as Kootak Kūdak Kūtak and Kūtak-e Bālā) is a village in Nakhlestan Rural District in the Central District of Kahnuj County Kerman Province Iran. At the 2006 census its population was 589 in 120 families.,9
4759, Quercus velutina the eastern black oak or more commonly known as simply black oak is an oak in the red oak (Quercus sect. Lobatae) group of oaks. It is native to eastern North America from southern Ontario south to northern Florida and southern Maine west to northeastern Texas. It is a common tree in the Indiana Dunes and other sandy dunal ecosystems along the southern shores of Lake Michigan.,11
4760, Wayne Fontana (born Glyn Geoffrey Ellis 28 October 1945) is an English rock/pop singer best known for the 1965 hit Game of Love with the Mindbenders.,3
4761, SolarCity is an American provider of energy services to homeowners businesses and government/non-profit organizations. Among its primary services the company designs finances and installs solar energy systems performs energy efficiency audits and retrofits and builds charging stations for electric vehicles.,1
4762, Woodhey Chapel is a Grade I listed private chapel off Woodhey Lane near Faddiley Cheshire England. The listing describes the building as 'A handsome and intact example of a chapel from a period when few were built'. The chapel which is now disused stands in fields near the site of the demolished Woodhey Hall. Its west end is connected to buildings of the former hall by a causeway which is raised by about 5 feet (2 m).,7
4763, Asd Sara (Persian: اسدسرا‎ also Romanized as Āsd Sarā) is a village in Otaqvar Rural District Otaqvar District Langarud County Gilan Province Iran. At the 2006 census its population was 22 in 5 families.,9
4764, Angel Del Villar II (born September 24 1980) better known by his stage name Homeboy Sandman is a rapper and musician from Elmhurst Queens New York.,3
4765, River Valley Primary School (立化小学; abbreviated RVPS) is a co-educational primary school in River Valley Singapore. The school has consistently been featured on the Ministry of Education's list of top 30 popular primary schools. The school has achieved good results in Primary School Leaving Examination as well as in P3 Screening Examination in the past years. :),2
4766, The Nicaraguan spider monkey (Ateles geoffroyi geoffroyi) is a subspecies of Geoffroy's spider monkey a type of New World monkey from Central America. It is native to Nicaragua and parts of Costa Rica closest to Nicaragua plus the Guanacaste peninsula. The population in Guanacaste and much of Nicaragua is sometimes considered to be a separate subspecies A. g. frontatus. But other authorities consider A. g. frontatus to be a synonym of A. g.,10
4767, Gabriele Araudo (born on August 5 1974 in Carmagnola Italy) is an Italian ice sledge hockey player.He was part of the Italian sledge hockey team at the 2010 Winter Paralympics in Vancouver Canada.He was on the Italian team at the 2011 IPC Ice Sledge Hockey European Championships.,4
4768, RBNS Sabha (formerly known as USS Jack Williams (FFG-24) during its career in US) is a frigate now in service with the Royal Bahrain Naval Force. The ownership was transferred to Bahrain as a gift on 13 September 1996. The frigate was ordered by the US Navy on 28 February 1977 and laid down on 25 February 1980. It was officially launched by the US Navy on 30 August 1980. The frigate is now considered as the lead frigate of the Royal Bahrain Naval Force.,6
4769, Welcome To Goon Island is the debut album by XX Teens. It was set for a mainstream release on 28 July 2008 however it was made available exclusively from selected independent record shops 4 weeks ahead of this date. All stores that the album was available early in gave away free posters of the album. The album was released by Mute Records.The song Darlin' was included in NME's Tracks Of The Year 2007.,12
4770, St. Michael's Catholic Academy is a co-educational Roman Catholic high school in Austin Texas. It is under the jurisdiction of the Roman Catholic Diocese of Austin and has an enrollment of approximately 400 students. St. Michael's requires the student to have at least 28 hours before graduating including a full year of a fine arts credit a computer science credit and 1 year of athletic credits. St.,2
4771, The Abraham Tichner House is a house located in southwest Portland Oregon listed on the National Register of Historic Places.,7
4772, The Silly Book is a children's book by Stoo Hample first published in 1961 and reissued in 2004. It includes silly songs silly names to call people and things silly recipes silly poems silly things to say and silly nothings. Hample's first book it was originally edited by Ursula Nordstrom.,14
4773, Mortal Kombat: Original Motion Picture Soundtrack is the compilation album which accompanied the 1995 film Mortal Kombat. Mortal Kombat was nominated for the Motion Picture Sound Editors USA Golden Reel Award.[citation needed] It won the BMI Film & TV Awards BMI Film Music Award. The soundtrack went Platinum in 10 days reaching No.,12
4774, The Microleve ML 450 (sometimes ML450) is a Brazilian microlight aircraft that was designed and produced by Microleve of Rio de Janeiro. When it was available the aircraft was supplied as a complete ready-to-fly-aircraft or as a kit for amateur construction.,6
4775, The Namaqualand 0-4-2T Britannia of 1905 is a South African steam locomotive from the pre-Union era in the Cape Colony.In 1905 a single 0-4-2 tank locomotive was placed in service by the Cape Copper Company as a shunting engine at Port Nolloth in the Cape Colony.,6
4776, The São João Baptista (English: Saint John the Baptist) commonly known as the Botafogo was a Portuguese galleon warship built in the 16th century around 1534 considered the biggest and most powerful warship in the world at the time.This ship could carry 366 bronze cannons and had an artillery power of 1000 tons. For this reason it became known as Botafogo meaning literally fire maker or spitfire in popular Portuguese.,6
4777, Carpenteria californica /ˌkɑrpənˈtɪəriə ˌkælɨˈfɔrnɨkə/ the sole species in the genus Carpenteria is a flowering evergreen shrub native to California. It is closely related to the genus Philadelphus. Common names include tree anemone and bush anemone.It is a rare species endemic to only seven sites in Fresno and Madera Counties where it grows in chaparral between 340–1340 m (1115–4396 ft) altitude between the San Joaquin and King rivers.,11
4778, Juan Pablo López (born June 18 1989 in Tijuana Baja California Mexico) is a Mexican professional boxer in the Light Welterweight division.,4
4779, Wines & Spirits is the fourth studio album by American R&B/soul artist Rahsaan Patterson released in September 2007 under Artistry Music. The album debuted at No. 42on Billboards Top R&B/Hip-Hop Albums chart. The singles Stop Breaking My Heart peaked at #59 and Feels Good at #76 on Billboards Hot R&B/Hip-Hop Singles & Tracks. The album was produced by Patterson along with long time friends/music collaborators Jamey Jaz and Keith Crouch and a variety of other producers.,12
4780, Moon of the Wolf is an American made-for-television Gothic horror film first broadcast on September 26 1972 on ABC Movie of the Week. It starred David Janssen Barbara Rush Geoffrey Lewis and Bradford Dillman with a script by Alvin Sapinsley (based on Leslie H. Whitten's novel of the same name). The film was directed by Daniel Petrie and filmed on location in Burnside Louisiana. All of the downtown footage was from Clinton Louisiana.,13
4781, Jenni Muldaur (born March 29 1965 in Boston Massachusetts) is an American blues and folk-rock singer-songwriter. She is the daughter of recording artists Geoff and Maria Muldaur sister of Clare Muldaur and niece of actress Diana Muldaur. She grew up in NY Los Angeles and San Francisco.,3
4782, Alıcık is a village in the District of Merzifon Amasya Province Turkey.,9
4783, Seticosta szeptyckii is a species of moth of the Tortricidae family. It is found in Ecuador (Cotopaxi Province Napo Province).The wingspan is 24 mm for males and 27 mm for females. The forewings are brown with orange rust and dark brown suffusions. The hindwings are creamish with brownish grey strigulation.,10
4784, The Octagon House in Danbury Connecticut United States is located on Spring Street. It is considered the best octagon house of the 12 that survive in Connecticut. In 1973 it was added to the National Register of Historic Places to avert its demolition in urban renewal.It is west of downtown Danbury in a residential area approximately midway along Spring between Beaver and New streets. The house itself is set back further from the street than its neighbors.,7
4785, Christy Perry (born June 4 1968 in Ankara Turkey) is a Republican Idaho State Representative since 2010 representing District 13 in the B seat.,5
4786, Le Chant du monde is a 1965 Italian film directed by Marcel Camus. It is based on the novel The Song of the World (Fr. Le Chant du monde 1934) by French author Jean Giono.,13
4787, Park Hill High School is one of two high schools in the Park Hill School District in Kansas City Missouri. The current principal is Dr. Brad Kincheloe. The school is located on Barry Road in southern Platte County. The school was founded in 1952 with the original building located along 72nd street near Platte Woods. When the enrollment grew too great the district built Park Hill High School's current building on Barry Road and the 72nd Street building became Park Hill Junior High.,2
4788, Mordellistena piceopyga is a species of beetle in the Mordellistena genus that is in the Mordellidae family. It was described by Píc in 1941.,10
4789, Northside Presbyterian Church is a historic Presbyterian church at 923 Mississippi Avenue in Chattanooga Tennessee affiliated with Presbyterian Church USA.The congregation was founded in 1886 and its first building was completed in 1888.The church's current Greek Revival building completed in 1916 at a cost of $30000 was designed by Reuben Harrison Hunt. It is his only Greek Revival design in Chattanooga.,7
4790, III Gymnasium Osijek (Croatian: III. gimnazija Osijek) is a high school in Osijek Croatia.,2
4791, The Greatest Hits Collection is the first greatest hits album by Canadian country music singer Michelle Wright. It was released on November 2 1999 on Arista Nashville/BMG Music Canada in Canada. The album features 13 of Wright's singles and three newly recorded songs.,12
4792, Ulva ohnoi is a species of ligh-green coloured seaweed in Ulvaceae family that is endemic to Japan.,11
4793, Szkopy [ˈʂkɔpɨ] is a village in the administrative district of Gmina Repki within Sokołów County Masovian Voivodeship in east-central Poland. It lies approximately 14 kilometres (9 mi) east of Sokołów Podlaski and 100 km (62 mi) east of Warsaw.,9
4794, Every Silver Lining Has a Cloud is an album by painter Julian Schnabel recorded in 1993 and released in 1995 on Island Records. The majority of the album was written by Schnabel himself with most lyrics dealing with love.Though recorded by an all-star ensemble including Bill Laswell and some of Laswell's most illustrious friends (Buckethead Bernie Worrell Nicky Skopelitis and Anton Fier) the release received mixed reviews.,12
4795, The Britten-Norman Trislander (more formally designated the BN-2A Mk III Trislander) is an 18-seat three-engined piston-powered civilian utility aircraft produced in the 1970s and early 1980s by Britten-Norman of Britain. The aircraft were produced on the Isle of Wight. They were also produced in Romania and delivered via Belgium to Britain for their certification.,6
4796, Hector Malot (20 May 1830 - 17 July 1907) was a French writer born in La Bouille Seine-Maritime. He studied law in Rouen and Paris but eventually literature became his passion. He worked as a dramatic critic for Lloyd Francais and as a literary critic for L'Opinion Nationale.His first book published in 1859 was Les Amants. In total Malot wrote over 70 books.,3
4797, Pachyagrotis tischendorfi is a moth of the Noctuidae family. It is found in the steppes and semi-deserts of south-eastern Turkey Armenia Lebanon Israel Syria Jordan and Saudi Arabia.Adults are on wing in November. There is one generation per year.,10
4798, Anopina anotera is a moth of the Tortricidae family. It is found in Guatemala.,10
4799, Lake Vermilion is a 1000-acre (4.0 km²) reservoir located in Vermilion County Illinois. It was built for water supply fishing and recreation purposes. The lake is 3 miles (4.8 km) long and 0.5 miles (0.8 km) wide. The nearest city is Danville in eastern Illinois.Lake Vermilion is managed by the Vermilion County Conservation District (VCCD) for bass catfish crappie tiger muskie and walleye.,8
4800, Reality is the 23rd studio album by English rock musician David Bowie. It was released in 2003 on his Iso Records label in conjunction with Columbia Records.,12
4801, Timothy Hugh Pallas (born: 7 January 1960) is an Australian politician. He has been an Australian Labor Party member of the Victorian Legislative Assembly since 2006 representing the electorate of Tarneit. He served as the state Minister for Roads and Ports and Minister for Major Projects until 2010.,5
4802, Miconia cuprea is a species of plant in the Melastomataceae family. It is endemic to Ecuador. Its natural habitats are subtropical or tropical moist montane forests and subtropical or tropical high-altitude grassland.,11
4803, The Marcus Curtiss Inn is a historic house and post office located near Galena in Genoa Township Delaware County Ohio United States. A native of Connecticut Curtiss moved to present-day Genoa Township in 1808 becoming the first settler in the area along with his family his brother's family and a third family who also moved from Connecticut.,7
4804, St Peter and St Paul's Catholic Voluntary Academy (formerly St Peter and St Paul's Catholic High School) is a coeducational Roman Catholic secondary school and sixth form with academy status situated in Lincoln England. It is one of only two Catholic high schools in Lincolnshire and the smallest secondary school in Lincoln.,2
4805, Azolla mexicana is an aquatic fern native to Mexico British Columbia and the western United States (California Oregon Washington Arizona New Mexico Texas Utah and Nevada). There are reports of the species also occurring in the Great Plains of the central United States but these reports need further study for verification.Azolla mexicana is a floating aquatic with blue-green to dark red leaves. It is distinguished from the two other species of the genus present in North America (A.,11
4806, USS Narcissus — a screw steamer launched in July 1863 as Mary Cook at East Albany N.Y. — was purchased by the Union Navy at New York City on 23 September 1863 from James D. Stevenson; and commissioned at New York Navy Yard on 2 February 1864 Acting Ensign William G. Jones in command.,6
4807, Juan Isidro Jimenes Pereyra (November 15 1846 – May 9 1919) was a Dominican political figure. He served as the president of the Dominican Republic between 15 November 1899 and 2 May 1902 and again between 5 December 1914 and 7 May 1916.Jimenez was one of the main leaders of the Los Bolos Blue party or Jimenistas opposed to the Los Coludos or Horacistas led by Horacio Vásquez.He is buried in the Catedral de Santa María la Menor.,5
4808, The Federal Executive Council (Serbo-Croatian Savezno izvršno veće (SIV) Савезно извршно веће (СИВ))was the executive body of the Federative People's Republic of Yugoslavia responsible for state affairs and for supervising the implementation of laws. It consisted of up to 15 members elected by the Federal People's Assembly for a five or four year term and the presidents of executive councils of republics and provinces.,1
4809, Western Norway Pharmaceutical Trust (Norwegian: Apotekene Vest HF) is a health trust owned by Western Norway Regional Health Authority that operates four hospital pharmacies at Haukeland University Hospital in Bergen Stavanger Hospital Haugesund Hospital and Førde Hospital. The pharmacies are part of the Ditt Apotek chain and use Norsk Medisinaldepot as wholesaler.,1
4810, The first USS Chemung (AT-18/YT-124) was launched 1 April 1916 by Norfolk Navy Yard as Pocahontas and commissioned 14 March 1917 Chief Boatswain B. David in command.,6
4811, The Baiu Mare River is a tributary of the Prislop River in Romania.,8
4812, Two Swordfish class destroyers served with the Royal Navy. HMS Swordfish and HMS Spitfire were both built by Armstrong Whitworth at Elswick Tyne and Wear launching in 1895. Fitted with Yarrow boilers they could make 27 knots and were armed with one twelve pounder and two torpedo tubes.,6
4813, The Lake Mountains are a 15-mile (24 km) long mountain range located in west Utah County Utah in the southern Salt Lake Valley; the range forms the northwest border of Utah Lake and its proximity allows its use for communication towers mostly in its north section bordering Salt Lake City.,8
4814, Brasiliopuntia is a genus in the cactus family Cactaceae. It contains only one species Brasiliopuntia brasiliensis.It is found in Brazil Paraguay eastern Bolivia Peru and northern Argentina and has become naturalized in Florida among other places.,11
4815, Rhea County High School is a high school in Evensville Tennessee. It serves Rhea County Tennessee which includes Dayton Spring City and Graysville. It has an enrollment of 1532. Its mascot is the Golden Eagle.,2
4816, All Saints is a parish church in West Farleigh Kent. It was begun in the 11th century and is a Grade I listed building.,7
4817, Gore Vidal: The Man Who Said No (1983) is a documentary film directed produced and edited by Gary Conklin. The film follows famed American writer and political gadfly Gore Vidal in his quixotic campaign against incumbent California Governor Jerry Brown for the Democratic nomination for the United States Senate in 1982. Vidal and State Sen. Paul B. Carpenter each won the support of 15.1% of voters in the primary election but were easily outdistanced by Brown who racked up 50.7% of the vote.,13
4818, Plumeria alba is a species of the genus Plumeria (Apocynaceae). This 2-8m evergreen shrub has narrow elongated leaves large and strongly perfumed white flowers with a yellow center. Native from Central America and the Caribbean it is now common and naturalized in southern and southeastern Asia.,11
4819, San Francisco City Clinic also known as SF City Clinic or usually as City Clinic is a rather unique municipal public sexual health clinic specializing in sexually transmitted infections testing and sexually transmitted disease treatment in addition to advocacy work and medical research. The center is located in the South of Market or SoMa district on the north-east side of San Francisco California along San Francisco Bay.,7
4820, Curt Hagman (born January 2 1965) is a Republican assemblyman representing the 55th district.,5
4821, Jean-Baptiste Gonnet (born 28 September 1982) is a French professional golfer.Gonnet was born in Cannes. He turned professional in 2004 and has competed on the European Tour continually since graduating from the Challenge Tour in 2006. His best season at the higher level remains his debut year in 2007 when he finished 90th in the Order of Merit. He also recorded his best tournament result to date in that season finishing T2nd at the Scandinavian Masters.,4
4822, Vedha is a Tamil movie starring Arun Vijay and Sheela released in 2008. Vedha narrates the story of two affectionate brothers and the elder brother's sacrifices for his sibling.Vijay (Arun Vijay) is crazy about his younger brother Vadhan (Jerovadhan) who cannot stomach failure. Then in a college election he impersonates the police officer on duty batters a group of goondas threatens other candidates and forces them to withdraw only so that brother gets elected.,13
4823, German submarine U-341 was a Type VIIC U-boat of Nazi Germany's Kriegsmarine during World War II.She was a member of one wolfpack.She did not sink or damage any ships.,6
4824, The Collection is an album series by rap group Bone Thugs-N-Harmony. Volume One consisting of hit songs between 1994 and 1998 was released on November 24 1998 on Ruthless Records. Volume Two was released in 2000. B.N.K is a remake of a song by Eazy-E entitled Black Nigga Killa. The original version with 3 verses by Eazy-E and none by Bone Thugs-n-Harmony can be found on Ruthless Records Tenth Anniversary: Decade of Game.,12
4825, William Phillips (May 30 1878 – February 23 1968) was a career United States diplomat who served twice as an Under Secretary of State.,5
4826, Amorphoscelis orientalis is a species of praying mantis native to Kenya Somalia and Tanzania.,10
4827, Chang'an Automobile (Group) Co Ltd is an automobile manufacturer headquartered in Chongqing China and a state-owned enterprise. Its production is primarily composed of no-frills passenger cars and microvans small trucks and vans for commercial use.Considered to be one of the big 4 Chinese automakers manufacture of 1.9 million units in 2012 saw the company rank fourth among China's largest automakers by production volume. The company is also known as Chana.,1
4828, The New York University Journal of International Law and Politics (Bluebook abbreviation: N.Y.U. J. Int'L L. & Pol.) is a student-edited international law review at New York University School of Law. The journal publishes articles essays notes and commentary that cover a wide range of topics in international and comparative law.,14
4829, Walking Off the Buzz is the third studio album by the American alternative rock band Blessid Union of Souls released on April 27 1999 (see 1999 in music) on V2 Records. It spawned the hit single Hey Leonardo (She Likes Me for Me).,12
4830, The Panoz Abruzzi is a grand tourer manufactured by Panoz Auto Development currently under development for the European market. It is expected to be delivered from late 2010 to 2011 with a retail price of around £330000. Much of the car is made of a multilayer composite known as REAMS (Recyclable Energy Absorbing Matrix System).The Abruzzi made its sports car racing debut at the 2011 12 Hours of Sebring.,6
4831, Gymnadenia × chanousiana G.Foelsche & W.Foelsche 1999 common name Chanous' Gymnadenia is a natural hybrid between Gymnadenia conopsea and Nigritella rhellicani (syn. Nigritella cenisia).,11
4832, Jarnołtowo [jarnɔu̯ˈtɔvɔ] is a village in the administrative district of Gmina Małdyty within Ostróda County Warmian-Masurian Voivodeship in northern Poland.,9
4833, USS Comfort (AH-3) was a hospital ship for the United States Navy in World War I. She was the sister ship of USS Mercy (AH-4) but the two ships were not of a ship class. Comfort was known as SS Havana in passenger service for the Ward Line and as USAT Havana in United States Army service before her Navy service. Her name was restored to Havana in 1927 and she was renamed SS Yucatán in 1935 and SS Agwileon in 1941.,6
